ID,STATE,ROLE,GRADE,SCHOOL_TYPE,EXPERIENCE,TAGS,DEVICES,PARTNERS,FEATURES,SUBJECT
33318,CT,Teacher,Middle,Public,sixTen,CommonCore,BYOT,No response,No response,Health
33320,FL,Teacher,Middle,Public,sixteenTwenty,Other,computerLab,No response,No response,History
33339,VT,Other,High,Public,twentyMore,Other,Other,No response,No response,English
33340,MN,Teacher,Middle,Public,elevenFifteen,State,1to1,e instruction,No response,Math
33340,MN,Teacher,Middle,Public,elevenFifteen,State,1to1,e instruction,No response,Algebra1
33340,MN,Teacher,Middle,Public,elevenFifteen,State,1to1,e instruction,No response,PreAlgebra
33479,International,Teacher,Other,Public,twentyMore,CommonCore,BYOT,No response,I will try the update and then I will see,History
33479,International,Teacher,Other,Public,twentyMore,CommonCore,BYOT,No response,I will try the update and then I will see,Other
33479,International,Teacher,Other,Public,twentyMore,CommonCore,BYOT,No response,I will try the update and then I will see,Geography
33569,TX,Teacher,High,Charter,twentyMore,State,BYOT,No response,Have an equation editor for math teachers to use.,Math
33569,TX,Teacher,High,Charter,twentyMore,State,BYOT,No response,Have an equation editor for math teachers to use.,Geometry
33569,TX,Teacher,High,Charter,twentyMore,State,BYOT,No response,Have an equation editor for math teachers to use.,PreCalc
33569,TX,Teacher,High,Charter,twentyMore,State,BYOT,No response,Have an equation editor for math teachers to use.,otherMath
33569,TX,Teacher,High,Charter,twentyMore,State,BYOT,No response,Have an equation editor for math teachers to use.,Calculus
33574,TX,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,The possibility to upload PDF texts for reading quizzes ,Math
33574,TX,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,The possibility to upload PDF texts for reading quizzes ,History
33574,TX,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,The possibility to upload PDF texts for reading quizzes ,otherMath
33574,TX,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,The possibility to upload PDF texts for reading quizzes ,Science
33574,TX,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,The possibility to upload PDF texts for reading quizzes ,otherScience
33574,TX,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,The possibility to upload PDF texts for reading quizzes ,Geography
33574,TX,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,The possibility to upload PDF texts for reading quizzes ,Reading
33618,PA,Teacher,Other,Public,twentyMore,Other,1to1,No response,No response,Other
33621,PA,Teacher,Other,Private,elevenFifteen,CommonCore,1to1,No response,No response,ComputerScience
33622,PA,Teacher,Elementary,Public,twentyMore,na,computerLab,No response,Ability for students to change their answers if they mistakenly click on the wrong choice.,Other
33634,IN,Administrator,High,Public,sixteenTwenty,CommonCore,1to1,No response,No response,History
33698,International,Other,Other,na,twentyMore,Other,Other,No response,No response,ComputerScience
33698,International,Other,Other,na,twentyMore,Other,Other,No response,No response,Other
33698,International,Other,Other,na,twentyMore,Other,Other,No response,No response,Science
33729,International,Teacher,High,Public,zeroFive,na,BYOT,No response,Choose a picture from 4 different.,ComputerScience
33729,International,Teacher,High,Public,zeroFive,na,BYOT,No response,Choose a picture from 4 different.,ForeignLanguage
33729,International,Teacher,High,Public,zeroFive,na,BYOT,No response,Choose a picture from 4 different.,Reading
33729,International,Teacher,High,Public,zeroFive,na,BYOT,No response,Choose a picture from 4 different.,German
33731,MA,Teacher,Middle,Public,zeroFive,CommonCore,Other,Schoology! ,No response,Math
33731,MA,Teacher,Middle,Public,zeroFive,CommonCore,Other,Schoology! ,No response,English
33731,MA,Teacher,Middle,Public,zeroFive,CommonCore,Other,Schoology! ,No response,Science
33731,MA,Teacher,Middle,Public,zeroFive,CommonCore,Other,Schoology! ,No response,Reading
33731,MA,Teacher,Middle,Public,zeroFive,CommonCore,Other,Schoology! ,No response,Algebra1
33733,MA,Teacher,High,Public,elevenFifteen,na,BYOT,No response,No response,Math
33733,MA,Teacher,High,Public,elevenFifteen,na,BYOT,No response,No response,otherMath
33733,MA,Teacher,High,Public,elevenFifteen,na,BYOT,No response,No response,Algebra1
33743,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,Math
33743,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,History
33743,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,Geography
33743,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,Calculus
33743,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,PreAlgebra
33749,MA,Teacher,High,Public,sixteenTwenty,na,BYOT,No response,No response,English
33753,MA,Teacher,High,Public,sixTen,CommonCore,BYOT,No response,No response,Other
33807,MA,Teacher,High,Public,elevenFifteen,na,BYOT,No response,No response,Science
33807,MA,Teacher,High,Public,elevenFifteen,na,BYOT,No response,No response,Biology
33810,MA,Teacher,High,Public,sixTen,State,BYOT,Evernote,Ability to show images in answers,Science
33879,MA,Teacher,Middle,Public,elevenFifteen,State,computerLab,No response,No response,ForeignLanguage
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,Math
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,English
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,ForeignLanguage
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,History
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,Science
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,Geography
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,Reading
33881,WI,Tech,Middle,Public,sixTen,na,BYOT,No response,No response,Health
33888,MA,Teacher,Middle,Public,elevenFifteen,State,1to1,No response,No response,Physics
33888,MA,Teacher,Middle,Public,elevenFifteen,State,1to1,No response,No response,Science
33888,MA,Teacher,Middle,Public,elevenFifteen,State,1to1,No response,No response,Biology
33888,MA,Teacher,Middle,Public,elevenFifteen,State,1to1,No response,No response,Chemistry
33888,MA,Teacher,Middle,Public,elevenFifteen,State,1to1,No response,No response,otherScience
33907,TX,Teacher,Middle,Public,elevenFifteen,State,computerLab,No response,No response,ComputerScience
33924,KS,Teacher,Middle,Public,sixTen,CommonCore,Other,No response,No response,Math
33924,KS,Teacher,Middle,Public,sixTen,CommonCore,Other,No response,No response,Geometry
33924,KS,Teacher,Middle,Public,sixTen,CommonCore,Other,No response,No response,PreAlgebra
33927,SC,Teacher,Middle,Public,twentyMore,Other,1to1,quizlet,add questions from spreadsheet,ForeignLanguage
33927,SC,Teacher,Middle,Public,twentyMore,Other,1to1,quizlet,add questions from spreadsheet,Spanish
33949,MA,Teacher,High,Private,elevenFifteen,na,1to1,No response,No response,ForeignLanguage
33949,MA,Teacher,High,Private,elevenFifteen,na,1to1,No response,No response,otherLang
33970,OH,Tech,High,Public,sixteenTwenty,CommonCore,BYOT,Blackboard Engage (Edline) Google,Export grades into teacher gradebook Embed Socrative quiz into web page ,Math
33970,OH,Tech,High,Public,sixteenTwenty,CommonCore,BYOT,Blackboard Engage (Edline) Google,Export grades into teacher gradebook Embed Socrative quiz into web page ,Albebra2
33970,OH,Tech,High,Public,sixteenTwenty,CommonCore,BYOT,Blackboard Engage (Edline) Google,Export grades into teacher gradebook Embed Socrative quiz into web page ,Geometry
33970,OH,Tech,High,Public,sixteenTwenty,CommonCore,BYOT,Blackboard Engage (Edline) Google,Export grades into teacher gradebook Embed Socrative quiz into web page ,PreCalc
33970,OH,Tech,High,Public,sixteenTwenty,CommonCore,BYOT,Blackboard Engage (Edline) Google,Export grades into teacher gradebook Embed Socrative quiz into web page ,Algebra1
34004,MO,Tech,High,Public,elevenFifteen,na,computerLab,No response,No response,Other
34037,MA,Teacher,Elementary,Public,sixTen,State,Other,No response,No response,English
34037,MA,Teacher,Elementary,Public,sixTen,State,Other,No response,No response,History
34037,MA,Teacher,Elementary,Public,sixTen,State,Other,No response,No response,Reading
34088,International,Teacher,High,Public,elevenFifteen,Other,BYOT,No response,No response,Science
34088,International,Teacher,High,Public,elevenFifteen,Other,BYOT,No response,No response,Biology
34099,International,Teacher,University,Public,twentyMore,Marzano,BYOT,No response,No response,ESL
34218,NH,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,Math
34218,NH,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,English
34218,NH,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,PreAlgebra
34250,TX,Teacher,University,Private,twentyMore,CommonCore,computerLab,No response,No response,Music
34250,TX,Teacher,University,Private,twentyMore,CommonCore,computerLab,No response,No response,History
34250,TX,Teacher,University,Private,twentyMore,CommonCore,computerLab,No response,No response,Other
34256,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,Science
34373,International,Teacher,University,Public,twentyMore,Other,BYOT,No response,No response,Reading
34373,International,Teacher,University,Public,twentyMore,Other,BYOT,No response,No response,ESL
34375,TX,Tech,Middle,Public,elevenFifteen,na,1to1,No response,No response,Science
34460,TX,Tech,Other,Public,twentyMore,Other,BYOT,Google- for their single sign-on solution since so many districts are already using Google Apps for Education.,Images as part of the answers (so students choose an image rather than text for the answers).,Math
34460,TX,Tech,Other,Public,twentyMore,Other,BYOT,Google- for their single sign-on solution since so many districts are already using Google Apps for Education.,Images as part of the answers (so students choose an image rather than text for the answers).,English
34460,TX,Tech,Other,Public,twentyMore,Other,BYOT,Google- for their single sign-on solution since so many districts are already using Google Apps for Education.,Images as part of the answers (so students choose an image rather than text for the answers).,History
34460,TX,Tech,Other,Public,twentyMore,Other,BYOT,Google- for their single sign-on solution since so many districts are already using Google Apps for Education.,Images as part of the answers (so students choose an image rather than text for the answers).,Other
34460,TX,Tech,Other,Public,twentyMore,Other,BYOT,Google- for their single sign-on solution since so many districts are already using Google Apps for Education.,Images as part of the answers (so students choose an image rather than text for the answers).,Science
34505,KY,Teacher,Middle,Private,elevenFifteen,Other,computerLab,Edmodo,"If Socrative was an App in Edmodo, it would make it easy for students to access and put scores into the Edmodo gradbook.",ComputerScience
34535,MO,Teacher,High,Public,zeroFive,State,computerLab,No response,No response,ComputerScience
34557,CO,Teacher,High,Public,sixTen,State,1to1,No response,No response,History
34677,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,BYOT,No response,No response,Math
34677,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,BYOT,No response,No response,English
34677,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,BYOT,No response,No response,otherMath
34677,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,BYOT,No response,No response,Science
34677,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,BYOT,No response,No response,otherScience
34677,KS,Teacher,Elementary,Public,elevenFifteen,CommonCore,BYOT,No response,No response,Reading
34805,MN,Teacher,High,Public,zeroFive,na,BYOT,No response,1)I would like to see the order of the questions to be randomized. 2)The ability to go back to a previous question in a student paced quiz. ,History
34805,MN,Teacher,High,Public,zeroFive,na,BYOT,No response,1)I would like to see the order of the questions to be randomized. 2)The ability to go back to a previous question in a student paced quiz. ,Geography
34883,VA,Teacher,High,Public,sixTen,State,computerLab,"Google, EdModo","integration with google forms, app environment in chrome",History
34912,OH,Teacher,University,Private,sixteenTwenty,CommonCore,computerLab,No response,No response,Other
34970,OH,Teacher,High,Public,sixteenTwenty,CommonCore,BYOT,No response,Video options,History
34979,NC,Tech,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,Other
35176,NY,Teacher,Middle,Private,sixTen,State,1to1,No response,No response,ForeignLanguage
35176,NY,Teacher,Middle,Private,sixTen,State,1to1,No response,No response,History
35176,NY,Teacher,Middle,Private,sixTen,State,1to1,No response,No response,Other
35196,FL,Teacher,High,Public,twentyMore,CommonCore,BYOT,I am not sure!,"I love it. During a fire drill, students were still able to take a quiz in the field behind our classroom and kids wanted to. The technology engages them. I would like a modifiable exit ticket.",Reading
35448,NE,Teacher,Middle,Public,twentyMore,na,1to1,No response,No response,ComputerScience
35448,NE,Teacher,Middle,Public,twentyMore,na,1to1,No response,No response,Reading
35457,TN,Teacher,Elementary,Public,zeroFive,CommonCore,computerLab,No response,No response,ESL
35473,KS,Teacher,High,Public,elevenFifteen,Other,Other,No response,No response,Science
